Division,Hospital,MeasureGroup,Measure,Month,MonthNumber,FiscalYear,Actual,Goal,GoalLabel,MeasureGroupOrder,MeasureFormat,MeasureOrder
Nebraska,St Fran Grand Island-NE,Earnings,Operating EBIDA Margin,Jan,7,FY19,20.31,25.52,Budget,3,Percent,8476
Nebraska,St Fran Grand Island-NE,Earnings,Operating EBIDA Margin,Feb,8,FY19,25.80,25.60,Budget,3,Percent,8477
Nebraska,St Fran Grand Island-NE,Earnings,Operating EBIDA Margin,Mar,9,FY19,28.99,25.81,Budget,3,Percent,8478
Nebraska,St Fran Grand Island-NE,Growth,Adjusted Admissions,Jul,1,FY19,1175.92,1173.52,Budget,4,Number,8479
Nebraska,St Fran Grand Island-NE,Growth,Adjusted Admissions,Aug,2,FY19,1269.47,1252.67,Budget,4,Number,8480
Nebraska,St Fran Grand Island-NE,Growth,Adjusted Admissions,Sep,3,FY19,1170.88,1251.97,Budget,4,Number,8481
Nebraska,St Fran Grand Island-NE,Growth,Adjusted Admissions,Oct,4,FY19,1300.40,1253.06,Budget,4,Number,8482
Nebraska,St Fran Grand Island-NE,Growth,Adjusted Admissions,Nov,5,FY19,1200.05,1248.06,Budget,4,Number,8483
Nebraska,St Fran Grand Island-NE,Growth,Adjusted Admissions,Dec,6,FY19,1135.93,1273.55,Budget,4,Number,8484
Nebraska,St Fran Grand Island-NE,Growth,Adjusted Admissions,Jan,7,FY19,1207.01,1323.02,Budget,4,Number,8485
Nebraska,St Fran Grand Island-NE,Growth,Adjusted Admissions,Feb,8,FY19,1136.38,1176.44,Budget,4,Number,8486
Nebraska,St Fran Grand Island-NE,Growth,Adjusted Admissions,Mar,9,FY19,1135.50,1261.75,Budget,4,Number,8487
Nebraska,St Fran Grand Island-NE,Growth,IP Acute Admissions,Jul,1,FY19,467.00,432.58,Budget,4,Number,8488
Nebraska,St Fran Grand Island-NE,Growth,IP Acute Admissions,Aug,2,FY19,468.00,459.32,Budget,4,Number,8489
Nebraska,St Fran Grand Island-NE,Growth,IP Acute Admissions,Sep,3,FY19,459.00,502.81,Budget,4,Number,8490
Nebraska,St Fran Grand Island-NE,Growth,IP Acute Admissions,Oct,4,FY19,497.00,484.59,Budget,4,Number,8491
Nebraska,St Fran Grand Island-NE,Growth,IP Acute Admissions,Nov,5,FY19,488.00,501.23,Budget,4,Number,8492
Nebraska,St Fran Grand Island-NE,Growth,IP Acute Admissions,Dec,6,FY19,443.00,485.63,Budget,4,Number,8493
Nebraska,St Fran Grand Island-NE,Growth,IP Acute Admissions,Jan,7,FY19,478.00,542.17,Budget,4,Number,8494
Nebraska,St Fran Grand Island-NE,Growth,IP Acute Admissions,Feb,8,FY19,441.00,478.50,Budget,4,Number,8495
Nebraska,St Fran Grand Island-NE,Growth,IP Acute Admissions,Mar,9,FY19,461.00,463.81,Budget,4,Number,8496
Nebraska,St Fran Grand Island-NE,Growth,IP Surgeries,Jul,1,FY19,112.00,112.35,Budget,4,Number,8497
Nebraska,St Fran Grand Island-NE,Growth,IP Surgeries,Aug,2,FY19,123.00,132.78,Budget,4,Number,8498
Nebraska,St Fran Grand Island-NE,Growth,IP Surgeries,Sep,3,FY19,115.00,122.36,Budget,4,Number,8499
Nebraska,St Fran Grand Island-NE,Growth,IP Surgeries,Oct,4,FY19,148.00,122.45,Budget,4,Number,8500
Nebraska,St Fran Grand Island-NE,Growth,IP Surgeries,Nov,5,FY19,141.00,136.78,Budget,4,Number,8501
Nebraska,St Fran Grand Island-NE,Growth,IP Surgeries,Dec,6,FY19,104.00,122.72,Budget,4,Number,8502
Nebraska,St Fran Grand Island-NE,Growth,IP Surgeries,Jan,7,FY19,110.00,114.31,Budget,4,Number,8503
Nebraska,St Fran Grand Island-NE,Growth,IP Surgeries,Feb,8,FY19,110.00,114.76,Budget,4,Number,8504
Nebraska,St Fran Grand Island-NE,Growth,IP Surgeries,Mar,9,FY19,110.00,101.43,Budget,4,Number,8505
Nebraska,St Fran Grand Island-NE,Growth,OP Surgeries,Jul,1,FY19,98.00,140.05,Budget,4,Number,8506
Nebraska,St Fran Grand Island-NE,Growth,OP Surgeries,Aug,2,FY19,127.00,136.29,Budget,4,Number,8507
Nebraska,St Fran Grand Island-NE,Growth,OP Surgeries,Sep,3,FY19,109.00,117.49,Budget,4,Number,8508
Nebraska,St Fran Grand Island-NE,Growth,OP Surgeries,Oct,4,FY19,142.00,112.79,Budget,4,Number,8509
Nebraska,St Fran Grand Island-NE,Growth,OP Surgeries,Nov,5,FY19,124.00,130.65,Budget,4,Number,8510
Nebraska,St Fran Grand Island-NE,Growth,OP Surgeries,Dec,6,FY19,156.00,152.27,Budget,4,Number,8511
Nebraska,St Fran Grand Island-NE,Growth,OP Surgeries,Jan,7,FY19,151.00,107.15,Budget,4,Number,8512
Nebraska,St Fran Grand Island-NE,Growth,OP Surgeries,Feb,8,FY19,111.00,117.49,Budget,4,Number,8513
Nebraska,St Fran Grand Island-NE,Growth,OP Surgeries,Mar,9,FY19,138.00,101.51,Budget,4,Number,8514
Nebraska,St Fran Grand Island-NE,Growth,Total ED Visits,Jul,1,FY19,6839.00,6725.42,Budget,4,Number,8515
Nebraska,St Fran Grand Island-NE,Growth,Total ED Visits,Aug,2,FY19,6917.00,7356.06,Budget,4,Number,8516
Nebraska,St Fran Grand Island-NE,Growth,Total ED Visits,Sep,3,FY19,6009.00,6604.71,Budget,4,Number,8517
Nebraska,St Fran Grand Island-NE,Growth,Total ED Visits,Oct,4,FY19,6817.00,6949.89,Budget,4,Number,8518
Nebraska,St Fran Grand Island-NE,Growth,Total ED Visits,Nov,5,FY19,6456.00,6812.37,Budget,4,Number,8519
Nebraska,St Fran Grand Island-NE,Growth,Total ED Visits,Dec,6,FY19,6042.00,7140.02,Budget,4,Number,8520
Nebraska,St Fran Grand Island-NE,Growth,Total ED Visits,Jan,7,FY19,6902.00,6975.38,Budget,4,Number,8521
Nebraska,St Fran Grand Island-NE,Growth,Total ED Visits,Feb,8,FY19,5994.00,6249.35,Budget,4,Number,8522
Nebraska,St Fran Grand Island-NE,Growth,Total ED Visits,Mar,9,FY19,6448.00,7276.05,Budget,4,Number,8523
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue Yield,Jul,1,FY19,34.22,34.78,Budget,5,Percent,8524
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue Yield,Aug,2,FY19,30.07,34.77,Budget,5,Percent,8525
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue Yield,Sep,3,FY19,33.30,34.89,Budget,5,Percent,8526
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue Yield,Oct,4,FY19,32.92,34.77,Budget,5,Percent,8527
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue Yield,Nov,5,FY19,32.49,34.79,Budget,5,Percent,8528
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue Yield,Dec,6,FY19,34.32,33.92,Budget,5,Percent,8529
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue Yield,Jan,7,FY19,30.96,34.21,Budget,5,Percent,8530
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue Yield,Feb,8,FY19,35.10,34.11,Budget,5,Percent,8531
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue Yield,Mar,9,FY19,32.28,34.16,Budget,5,Percent,8532
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue/AA,Jul,1,FY19,12876.10,11779.74,Budget,5,Number,8533
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue/AA,Aug,2,FY19,10772.07,11869.00,Budget,5,Number,8534
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue/AA,Sep,3,FY19,11745.12,11429.70,Budget,5,Number,8535
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue/AA,Oct,4,FY19,11817.57,11872.37,Budget,5,Number,8536
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue/AA,Nov,5,FY19,12263.48,12066.79,Budget,5,Number,8537
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue/AA,Dec,6,FY19,13357.46,11750.54,Budget,5,Number,8538
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue/AA,Jan,7,FY19,12018.90,11448.35,Budget,5,Number,8539
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue/AA,Feb,8,FY19,12778.04,12337.90,Budget,5,Number,8540
Nebraska,St Fran Grand Island-NE,Revenue,Net Patient Service Revenue/AA,Mar,9,FY19,13084.82,11860.07,Budget,5,Number,8541
Nebraska,St Fran Grand Island-NE,Expense,FTEs per Adjusted Admission,Jul,1,FY19,0.49,0.46,Budget,6,Number,8542
Nebraska,St Fran Grand Island-NE,Expense,FTEs per Adjusted Admission,Aug,2,FY19,0.44,0.44,Budget,6,Number,8543
Nebraska,St Fran Grand Island-NE,Expense,FTEs per Adjusted Admission,Sep,3,FY19,0.47,0.46,Budget,6,Number,8544
Nebraska,St Fran Grand Island-NE,Expense,FTEs per Adjusted Admission,Oct,4,FY19,0.43,0.46,Budget,6,Number,8545
Nebraska,St Fran Grand Island-NE,Expense,FTEs per Adjusted Admission,Nov,5,FY19,0.46,0.47,Budget,6,Number,8546
Nebraska,St Fran Grand Island-NE,Expense,FTEs per Adjusted Admission,Dec,6,FY19,0.49,0.46,Budget,6,Number,8547
Nebraska,St Fran Grand Island-NE,Expense,FTEs per Adjusted Admission,Jan,7,FY19,0.46,0.45,Budget,6,Number,8548
Nebraska,St Fran Grand Island-NE,Expense,FTEs per Adjusted Admission,Feb,8,FY19,0.50,0.51,Budget,6,Number,8549
Nebraska,St Fran Grand Island-NE,Expense,FTEs per Adjusted Admission,Mar,9,FY19,0.50,0.45,Budget,6,Number,8550
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,1972.62,1878.15,Budget,6,Number,8551
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,1044.25,887.98,Budget,6,Number,8552
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,1847.07,1909.09,Budget,6,Number,8553
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,1080.17,872.34,Budget,6,Number,8554
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,1031.87,846.70,Budget,6,Number,8555
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,1853.06,1802.33,Budget,6,Number,8556
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,1880.67,1874.78,Budget,6,Number,8557
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,1134.18,866.33,Budget,6,Number,8558
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,1889.01,1849.61,Budget,6,Number,8559
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,1132.33,928.57,Budget,6,Number,8560
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,1937.53,1867.85,Budget,6,Number,8561
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,1132.41,940.84,Budget,6,Number,8562
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Jan,7,FY19,974.69,835.52,Budget,6,Number,8563
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Jan,7,FY19,2060.07,1801.66,Budget,6,Number,8564
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Feb,8,FY19,902.15,1002.61,Budget,6,Number,8565
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Feb,8,FY19,1807.29,1839.34,Budget,6,Number,8566
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Mar,9,FY19,1827.41,1891.94,Budget,6,Number,8567
Nebraska,St Fran Grand Island-NE,Expense,Pharmacy Cost/Adjusted Admission,Mar,9,FY19,912.04,862.08,Budget,6,Number,8568
Nebraska,St Fran Grand Island-NE,Expense,Total Comp per Adjusted Admission,Jul,1,FY19,3368.03,3186.02,Budget,6,Number,8569
Nebraska,St Fran Grand Island-NE,Expense,Total Comp per Adjusted Admission,Aug,2,FY19,2991.10,3024.36,Budget,6,Number,8570
Nebraska,St Fran Grand Island-NE,Expense,Total Comp per Adjusted Admission,Sep,3,FY19,3290.04,3060.71,Budget,6,Number,8571
Nebraska,St Fran Grand Island-NE,Expense,Total Comp per Adjusted Admission,Oct,4,FY19,3074.36,3148.07,Budget,6,Number,8572
Nebraska,St Fran Grand Island-NE,Expense,Total Comp per Adjusted Admission,Nov,5,FY19,3205.58,3166.87,Budget,6,Number,8573
Nebraska,St Fran Grand Island-NE,Expense,Total Comp per Adjusted Admission,Dec,6,FY19,3439.17,3141.65,Budget,6,Number,8574
Nebraska,St Fran Grand Island-NE,Expense,Total Comp per Adjusted Admission,Jan,7,FY19,3434.09,3132.59,Budget,6,Number,8575
Nebraska,St Fran Grand Island-NE,Expense,Total Comp per Adjusted Admission,Feb,8,FY19,3309.57,3278.84,Budget,6,Number,8576
Nebraska,St Fran Grand Island-NE,Expense,Total Comp per Adjusted Admission,Mar,9,FY19,3621.95,3154.47,Budget,6,Number,8577
Nebraska,St Fran Grand Island-NE,Population,Observation Equivelant Days,Jul,1,FY19,1044.25,887.98,Budget,7,Number,8578
Nebraska,St Fran Grand Island-NE,Population,Observation Equivelant Days,Aug,2,FY19,1080.17,872.34,Budget,7,Number,8579
Nebraska,St Fran Grand Island-NE,Population,Observation Equivelant Days,Sep,3,FY19,1031.87,846.70,Budget,7,Number,8580
Nebraska,St Fran Grand Island-NE,Population,Observation Equivelant Days,Oct,4,FY19,1134.18,866.33,Budget,7,Number,8581
Nebraska,St Fran Grand Island-NE,Population,Observation Equivelant Days,Nov,5,FY19,1132.33,928.57,Budget,7,Number,8582
Nebraska,St Fran Grand Island-NE,Population,Observation Equivelant Days,Dec,6,FY19,1132.41,940.84,Budget,7,Number,8583
Nebraska,St Fran Grand Island-NE,Population,Observation Equivelant Days,Jan,7,FY19,974.69,835.52,Budget,7,Number,8584
Nebraska,St Fran Grand Island-NE,Population,Observation Equivelant Days,Feb,8,FY19,902.15,1002.61,Budget,7,Number,8585
Nebraska,St Fran Grand Island-NE,Population,Observation Equivelant Days,Mar,9,FY19,912.04,862.08,Budget,7,Number,8586
Nebraska,St Marys NE City-NE,Employee,Turnover Rate,Jul,1,FY19,0.00,0.00,Goal,1,Dollar,8587
Nebraska,St Marys NE City-NE,Employee,Turnover Rate,Aug,2,FY19,0.00,0.00,Goal,1,Dollar,8588
Nebraska,St Marys NE City-NE,Employee,Turnover Rate,Sep,3,FY19,0.00,0.00,Goal,1,Dollar,8589
Nebraska,St Marys NE City-NE,Employee,Turnover Rate,Oct,4,FY19,0.00,0.00,Goal,1,Dollar,8590
Nebraska,St Marys NE City-NE,Employee,Turnover Rate,Nov,5,FY19,0.00,0.00,Goal,1,Dollar,8591
Nebraska,St Marys NE City-NE,Employee,Turnover Rate,Dec,6,FY19,0.00,0.00,Goal,1,Dollar,8592
Nebraska,St Marys NE City-NE,Employee,Turnover Rate,Jan,7,FY19,0.00,0.00,Goal,1,Dollar,8593
Nebraska,St Marys NE City-NE,Employee,Turnover Rate,Feb,8,FY19,0.00,0.00,Goal,1,Dollar,8594
Nebraska,St Marys NE City-NE,Employee,Turnover Rate,Mar,9,FY19,0.00,0.00,Goal,1,Dollar,8595
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Patient Experience,Jul,1,FY19,0.00,0.00,Goal,2,Number,8596
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Patient Experience,Aug,2,FY19,0.00,0.00,Goal,2,Number,8597
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Patient Experience,Sep,3,FY19,0.00,0.00,Goal,2,Number,8598
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Patient Experience,Oct,4,FY19,0.00,0.00,Goal,2,Number,8599
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Patient Experience,Nov,5,FY19,0.00,0.00,Goal,2,Number,8600
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Patient Experience,Dec,6,FY19,0.00,0.00,Goal,2,Number,8601
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Patient Experience,Jan,7,FY19,0.00,0.00,Goal,2,Number,8602
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Patient Experience,Feb,8,FY19,0.00,0.00,Goal,2,Number,8603
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Patient Experience,Mar,9,FY19,0.00,0.00,Goal,2,Number,8604
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Quality,Jul,1,FY19,0.00,0.00,Goal,2,Number,8605
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Quality,Aug,2,FY19,0.00,0.00,Goal,2,Number,8606
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Quality,Sep,3,FY19,0.00,0.00,Goal,2,Number,8607
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Quality,Oct,4,FY19,0.00,0.00,Goal,2,Number,8608
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Quality,Nov,5,FY19,0.00,0.00,Goal,2,Number,8609
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Quality,Dec,6,FY19,0.00,0.00,Goal,2,Number,8610
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Quality,Jan,7,FY19,0.00,0.00,Goal,2,Number,8611
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Quality,Feb,8,FY19,0.00,0.00,Goal,2,Number,8612
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Quality,Mar,9,FY19,0.00,0.00,Goal,2,Number,8613
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Safety,Jul,1,FY19,0.00,0.00,Goal,2,Number,8614
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Safety,Aug,2,FY19,0.00,0.00,Goal,2,Number,8615
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Safety,Sep,3,FY19,0.00,0.00,Goal,2,Number,8616
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Safety,Oct,4,FY19,0.00,0.00,Goal,2,Number,8617
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Safety,Nov,5,FY19,0.00,0.00,Goal,2,Number,8618
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Safety,Dec,6,FY19,0.00,0.00,Goal,2,Number,8619
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Safety,Jan,7,FY19,0.00,0.00,Goal,2,Number,8620
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Safety,Feb,8,FY19,0.00,0.00,Goal,2,Number,8621
Nebraska,St Marys NE City-NE,"Quality, Safety, Experience",Safety,Mar,9,FY19,0.00,0.00,Goal,2,Number,8622
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA,Jul,1,FY19,423878.95,600428.58,Budget,3,Dollar,8623
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA,Aug,2,FY19,284330.91,640226.09,Budget,3,Dollar,8624
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA,Sep,3,FY19,310390.36,487110.07,Budget,3,Dollar,8625
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA,Oct,4,FY19,729003.83,712638.51,Budget,3,Dollar,8626
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA,Nov,5,FY19,155805.64,1013678.23,Budget,3,Dollar,8627
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA,Dec,6,FY19,773140.37,455430.30,Budget,3,Dollar,8628
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA,Jan,7,FY19,445490.30,644553.05,Budget,3,Dollar,8629
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA,Feb,8,FY19,14499.63,590333.60,Budget,3,Dollar,8630
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA,Mar,9,FY19,384366.80,490853.32,Budget,3,Dollar,8631
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA Margin,Jul,1,FY19,18.84,25.31,Budget,3,Percent,8632
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA Margin,Aug,2,FY19,12.82,26.26,Budget,3,Percent,8633
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA Margin,Sep,3,FY19,13.52,21.66,Budget,3,Percent,8634
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA Margin,Oct,4,FY19,28.90,28.32,Budget,3,Percent,8635
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA Margin,Nov,5,FY19,7.57,36.31,Budget,3,Percent,8636
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA Margin,Dec,6,FY19,33.70,20.24,Budget,3,Percent,8637
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA Margin,Jan,7,FY19,18.58,26.47,Budget,3,Percent,8638
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA Margin,Feb,8,FY19,0.79,25.25,Budget,3,Percent,8639
Nebraska,St Marys NE City-NE,Earnings,Operating EBIDA Margin,Mar,9,FY19,17.35,21.11,Budget,3,Percent,8640
Nebraska,St Marys NE City-NE,Growth,Adjusted Admissions,Jul,1,FY19,241.38,289.13,Budget,4,Number,8641
Nebraska,St Marys NE City-NE,Growth,Adjusted Admissions,Aug,2,FY19,282.89,265.58,Budget,4,Number,8642
Nebraska,St Marys NE City-NE,Growth,Adjusted Admissions,Sep,3,FY19,251.98,243.12,Budget,4,Number,8643
Nebraska,St Marys NE City-NE,Growth,Adjusted Admissions,Oct,4,FY19,220.27,202.74,Budget,4,Number,8644
Nebraska,St Marys NE City-NE,Growth,Adjusted Admissions,Nov,5,FY19,227.51,291.20,Budget,4,Number,8645
Nebraska,St Marys NE City-NE,Growth,Adjusted Admissions,Dec,6,FY19,318.61,275.37,Budget,4,Number,8646
Nebraska,St Marys NE City-NE,Growth,Adjusted Admissions,Jan,7,FY19,197.84,315.80,Budget,4,Number,8647
Nebraska,St Marys NE City-NE,Growth,Adjusted Admissions,Feb,8,FY19,260.96,294.26,Budget,4,Number,8648
Nebraska,St Marys NE City-NE,Growth,Adjusted Admissions,Mar,9,FY19,257.71,319.38,Budget,4,Number,8649
Nebraska,St Marys NE City-NE,Growth,IP Acute Admissions,Jul,1,FY19,29.00,48.60,Budget,4,Number,8650
Nebraska,St Marys NE City-NE,Growth,IP Acute Admissions,Aug,2,FY19,30.00,33.35,Budget,4,Number,8651
Nebraska,St Marys NE City-NE,Growth,IP Acute Admissions,Sep,3,FY19,38.00,41.92,Budget,4,Number,8652
Nebraska,St Marys NE City-NE,Growth,IP Acute Admissions,Oct,4,FY19,28.00,35.28,Budget,4,Number,8653
Nebraska,St Marys NE City-NE,Growth,IP Acute Admissions,Nov,5,FY19,25.00,35.23,Budget,4,Number,8654
Nebraska,St Marys NE City-NE,Growth,IP Acute Admissions,Dec,6,FY19,29.00,34.28,Budget,4,Number,8655
Nebraska,St Marys NE City-NE,Growth,IP Acute Admissions,Jan,7,FY19,19.00,45.74,Budget,4,Number,8656
Nebraska,St Marys NE City-NE,Growth,IP Acute Admissions,Feb,8,FY19,23.00,36.24,Budget,4,Number,8657
Nebraska,St Marys NE City-NE,Growth,IP Acute Admissions,Mar,9,FY19,27.00,36.24,Budget,4,Number,8658
Nebraska,St Marys NE City-NE,Growth,IP Surgeries,Jul,1,FY19,6.00,2.99,Budget,4,Number,8659
Nebraska,St Marys NE City-NE,Growth,IP Surgeries,Aug,2,FY19,2.00,7.95,Budget,4,Number,8660
Nebraska,St Marys NE City-NE,Growth,IP Surgeries,Sep,3,FY19,2.00,8.05,Budget,4,Number,8661
Nebraska,St Marys NE City-NE,Growth,IP Surgeries,Oct,4,FY19,5.00,5.28,Budget,4,Number,8662
Nebraska,St Marys NE City-NE,Growth,IP Surgeries,Nov,5,FY19,10.00,3.82,Budget,4,Number,8663
Nebraska,St Marys NE City-NE,Growth,IP Surgeries,Dec,6,FY19,9.00,6.81,Budget,4,Number,8664
Nebraska,St Marys NE City-NE,Growth,IP Surgeries,Jan,7,FY19,0.00,8.88,Budget,4,Number,8665
Nebraska,St Marys NE City-NE,Growth,IP Surgeries,Feb,8,FY19,4.00,4.85,Budget,4,Number,8666
Nebraska,St Marys NE City-NE,Growth,IP Surgeries,Mar,9,FY19,5.00,6.92,Budget,4,Number,8667
Nebraska,St Marys NE City-NE,Growth,OP Surgeries,Jul,1,FY19,29.00,10.12,Budget,4,Number,8668
Nebraska,St Marys NE City-NE,Growth,OP Surgeries,Aug,2,FY19,34.00,26.97,Budget,4,Number,8669
Nebraska,St Marys NE City-NE,Growth,OP Surgeries,Sep,3,FY19,19.00,24.73,Budget,4,Number,8670
Nebraska,St Marys NE City-NE,Growth,OP Surgeries,Oct,4,FY19,18.00,19.11,Budget,4,Number,8671
Nebraska,St Marys NE City-NE,Growth,OP Surgeries,Nov,5,FY19,12.00,23.60,Budget,4,Number,8672
Nebraska,St Marys NE City-NE,Growth,OP Surgeries,Dec,6,FY19,22.00,19.11,Budget,4,Number,8673
Nebraska,St Marys NE City-NE,Growth,OP Surgeries,Jan,7,FY19,20.00,16.86,Budget,4,Number,8674
Nebraska,St Marys NE City-NE,Growth,OP Surgeries,Feb,8,FY19,18.00,20.23,Budget,4,Number,8675
Nebraska,St Marys NE City-NE,Growth,OP Surgeries,Mar,9,FY19,18.00,26.97,Budget,4,Number,8676
Nebraska,St Marys NE City-NE,Growth,Total ED Visits,Jul,1,FY19,2458.00,2739.66,Budget,4,Number,8677
Nebraska,St Marys NE City-NE,Growth,Total ED Visits,Aug,2,FY19,3560.00,3079.00,Budget,4,Number,8678
Nebraska,St Marys NE City-NE,Growth,Total ED Visits,Sep,3,FY19,2952.00,2746.25,Budget,4,Number,8679
Nebraska,St Marys NE City-NE,Growth,Total ED Visits,Oct,4,FY19,3326.00,2790.68,Budget,4,Number,8680
Nebraska,St Marys NE City-NE,Growth,Total ED Visits,Nov,5,FY19,3327.00,3074.89,Budget,4,Number,8681
Nebraska,St Marys NE City-NE,Growth,Total ED Visits,Dec,6,FY19,3065.00,3075.12,Budget,4,Number,8682
Nebraska,St Marys NE City-NE,Growth,Total ED Visits,Jan,7,FY19,3081.00,2799.96,Budget,4,Number,8683
Nebraska,St Marys NE City-NE,Growth,Total ED Visits,Feb,8,FY19,2746.00,3117.21,Budget,4,Number,8684
Nebraska,St Marys NE City-NE,Growth,Total ED Visits,Mar,9,FY19,3316.00,3434.62,Budget,4,Number,8685
Nebraska,St Marys NE City-NE,Revenue,Net Patient Service Revenue Yield,Jul,1,FY19,65.43,71.04,Budget,5,Percent,8686
Nebraska,St Marys NE City-NE,Revenue,Net Patient Service Revenue Yield,Aug,2,FY19,66.17,69.94,Budget,5,Percent,8687
Nebraska,St Marys NE City-NE,Revenue,Net Patient Service Revenue Yield,Sep,3,FY19,75.37,71.15,Budget,5,Percent,8688
Nebraska,St Marys NE City-NE,Revenue,Net Patient Service Revenue Yield,Oct,4,FY19,74.71,71.21,Budget,5,Percent,8689
