Division,Hospital,MeasureGroup,Measure,Month,MonthNumber,FiscalYear,Actual,Goal,GoalLabel,MeasureGroupOrder,MeasureFormat,MeasureOrder
Mississippi,Hospital 58,Population,BD/Charity %,Aug,2,FY19,NULL,NULL,Budget,7,Percent,11870
Mississippi,Hospital 58,Population,BD/Charity %,Sep,3,FY19,NULL,NULL,Budget,7,Percent,11871
Mississippi,Hospital 58,Population,BD/Charity %,Oct,4,FY19,NULL,NULL,Budget,7,Percent,11872
Mississippi,Hospital 58,Population,BD/Charity %,Nov,5,FY19,NULL,NULL,Budget,7,Percent,11873
Mississippi,Hospital 58,Population,BD/Charity %,Dec,6,FY19,NULL,NULL,Budget,7,Percent,11874
Mississippi,Hospital 58,Population,Observation Equivelant Days,Jul,1,FY19,0,0,Budget,7,Number,11875
Mississippi,Hospital 58,Population,Observation Equivelant Days,Aug,2,FY19,0,0,Budget,7,Number,11876
Mississippi,Hospital 58,Population,Observation Equivelant Days,Sep,3,FY19,0,0,Budget,7,Number,11877
Mississippi,Hospital 58,Population,Observation Equivelant Days,Oct,4,FY19,0,0,Budget,7,Number,11878
Mississippi,Hospital 58,Population,Observation Equivelant Days,Nov,5,FY19,0,0,Budget,7,Number,11879
Mississippi,Hospital 58,Population,Observation Equivelant Days,Dec,6,FY19,0,0,Budget,7,Number,11880
Pacific Northwest,BLANK,Employee,Turnover Rate,Jul,1,FY19,TBD,TBD,Goal,1,Percent,11881
Pacific Northwest,BLANK,Employee,Turnover Rate,Aug,2,FY19,TBD,TBD,Goal,1,Percent,11882
Pacific Northwest,BLANK,Employee,Turnover Rate,Sep,3,FY19,TBD,TBD,Goal,1,Percent,11883
Pacific Northwest,BLANK,Employee,Turnover Rate,Oct,4,FY19,TBD,TBD,Goal,1,Percent,11884
Pacific Northwest,BLANK,Employee,Turnover Rate,Nov,5,FY19,TBD,TBD,Goal,1,Percent,11885
Pacific Northwest,BLANK,Employee,Turnover Rate,Dec,6,FY19,TBD,TBD,Goal,1,Percent,11886
Pacific Northwest,BLANK,"Quality, Safety, Experience",Patient Experience,Jul,1,FY19,TBD,TBD,Goal,2,Number,11887
Pacific Northwest,BLANK,"Quality, Safety, Experience",Patient Experience,Aug,2,FY19,TBD,TBD,Goal,2,Number,11888
Pacific Northwest,BLANK,"Quality, Safety, Experience",Patient Experience,Sep,3,FY19,TBD,TBD,Goal,2,Number,11889
Pacific Northwest,BLANK,"Quality, Safety, Experience",Patient Experience,Oct,4,FY19,TBD,TBD,Goal,2,Number,11890
Pacific Northwest,BLANK,"Quality, Safety, Experience",Patient Experience,Nov,5,FY19,TBD,TBD,Goal,2,Number,11891
Pacific Northwest,BLANK,"Quality, Safety, Experience",Patient Experience,Dec,6,FY19,TBD,TBD,Goal,2,Number,11892
Pacific Northwest,BLANK,"Quality, Safety, Experience",Quality,Jul,1,FY19,TBD,TBD,Goal,2,Number,11893
Pacific Northwest,BLANK,"Quality, Safety, Experience",Quality,Aug,2,FY19,TBD,TBD,Goal,2,Number,11894
Pacific Northwest,BLANK,"Quality, Safety, Experience",Quality,Sep,3,FY19,TBD,TBD,Goal,2,Number,11895
Pacific Northwest,BLANK,"Quality, Safety, Experience",Quality,Oct,4,FY19,TBD,TBD,Goal,2,Number,11896
Pacific Northwest,BLANK,"Quality, Safety, Experience",Quality,Nov,5,FY19,TBD,TBD,Goal,2,Number,11897
Pacific Northwest,BLANK,"Quality, Safety, Experience",Quality,Dec,6,FY19,TBD,TBD,Goal,2,Number,11898
Pacific Northwest,BLANK,"Quality, Safety, Experience",Safety,Jul,1,FY19,TBD,TBD,Goal,2,Number,11899
Pacific Northwest,BLANK,"Quality, Safety, Experience",Safety,Aug,2,FY19,TBD,TBD,Goal,2,Number,11900
Pacific Northwest,BLANK,"Quality, Safety, Experience",Safety,Sep,3,FY19,TBD,TBD,Goal,2,Number,11901
Pacific Northwest,BLANK,"Quality, Safety, Experience",Safety,Oct,4,FY19,TBD,TBD,Goal,2,Number,11902
Pacific Northwest,BLANK,"Quality, Safety, Experience",Safety,Nov,5,FY19,TBD,TBD,Goal,2,Number,11903
Pacific Northwest,BLANK,"Quality, Safety, Experience",Safety,Dec,6,FY19,TBD,TBD,Goal,2,Number,11904
Pacific Northwest,BLANK,Earnings,Operating Costs,Jul,1,FY19,20718669,20619778,Budget,3,Dollar,11905
Pacific Northwest,BLANK,Earnings,Operating Costs,Aug,2,FY19,21145175,21178421,Budget,3,Dollar,11906
Pacific Northwest,BLANK,Earnings,Operating Costs,Sep,3,FY19,21816178,20560202,Budget,3,Dollar,11907
Pacific Northwest,BLANK,Earnings,Operating Costs,Oct,4,FY19,21921218,46117920,Budget,3,Dollar,11908
Pacific Northwest,BLANK,Earnings,Operating Costs,Nov,5,FY19,21171686,15206105,Budget,3,Dollar,11909
Pacific Northwest,BLANK,Earnings,Operating Costs,Dec,6,FY19,16570167,20780566,Budget,3,Dollar,11910
Pacific Northwest,BLANK,Earnings,Operating Costs Margin,Jul,1,FY19,16.7,15.84,Budget,3,Percent,11911
Pacific Northwest,BLANK,Earnings,Operating Costs Margin,Aug,2,FY19,19.55,17.96,Budget,3,Percent,11912
Pacific Northwest,BLANK,Earnings,Operating Costs Margin,Sep,3,FY19,18.96,16.86,Budget,3,Percent,11913
Pacific Northwest,BLANK,Earnings,Operating Costs Margin,Oct,4,FY19,19.18,16.54,Budget,3,Percent,11914
Pacific Northwest,BLANK,Earnings,Operating Costs Margin,Nov,5,FY19,19.1,19.03,Budget,3,Percent,11915
Pacific Northwest,BLANK,Earnings,Operating Costs Margin,Dec,6,FY19,11.91,17.2,Budget,3,Percent,11916
Pacific Northwest,BLANK,Growth,Adjusted Admissions,Jul,1,FY19,5082,11091,Budget,4,Number,11917
Pacific Northwest,BLANK,Growth,Adjusted Admissions,Aug,2,FY19,5098,11681,Budget,4,Number,11918
Pacific Northwest,BLANK,Growth,Adjusted Admissions,Sep,3,FY19,5109,11120,Budget,4,Number,11919
Pacific Northwest,BLANK,Growth,Adjusted Admissions,Oct,4,FY19,5072,11768,Budget,4,Number,11916
Pacific Northwest,BLANK,Growth,Adjusted Admissions,Nov,5,FY19,5665,11668,Budget,4,Number,11916
Pacific Northwest,BLANK,Growth,Adjusted Admissions,Dec,6,FY19,5700,11166,Budget,4,Number,11916
Pacific Northwest,BLANK,Growth,Commercial Payor Mix,Jul,1,FY19,2.58,2.61,Budget,4,Percent,11916
Pacific Northwest,BLANK,Growth,Commercial Payor Mix,Aug,2,FY19,1.53,2.63,Budget,4,Percent,11917
Pacific Northwest,BLANK,Growth,Commercial Payor Mix,Sep,3,FY19,1.87,2.62,Budget,4,Percent,11917
Pacific Northwest,BLANK,Growth,Commercial Payor Mix,Oct,4,FY19,2.42,2.58,Budget,4,Percent,11917
Pacific Northwest,BLANK,Growth,Commercial Payor Mix,Nov,5,FY19,2.48,2.59,Budget,4,Percent,11918
Pacific Northwest,BLANK,Growth,Commercial Payor Mix,Dec,6,FY19,2.5,2.62,Budget,4,Percent,11919
Pacific Northwest,BLANK,Growth,IP Acute Admissions,Jul,1,FY19,5720,5153,Budget,4,Number,11920
Pacific Northwest,BLANK,Growth,IP Acute Admissions,Aug,2,FY19,5762,5763,Budget,4,Number,11920
Pacific Northwest,BLANK,Growth,IP Acute Admissions,Sep,3,FY19,5445,5495,Budget,4,Number,11920
Pacific Northwest,BLANK,Growth,IP Acute Admissions,Oct,4,FY19,5599,6174,Budget,4,Number,11920
Pacific Northwest,BLANK,Growth,IP Acute Admissions,Nov,5,FY19,5211,5776,Budget,4,Number,11920
Pacific Northwest,BLANK,Growth,IP Acute Admissions,Dec,6,FY19,5567,5561,Budget,4,Number,11921
Pacific Northwest,BLANK,Growth,IP Surgeries,Jul,1,FY19,1503,1510,Budget,4,Number,11921
Pacific Northwest,BLANK,Growth,IP Surgeries,Aug,2,FY19,1584,1611,Budget,4,Number,11921
Pacific Northwest,BLANK,Growth,IP Surgeries,Sep,3,FY19,1217,1506,Budget,4,Number,11915
Pacific Northwest,BLANK,Growth,IP Surgeries,Oct,4,FY19,1581,1756,Budget,4,Number,11921
Pacific Northwest,BLANK,Growth,IP Surgeries,Nov,5,FY19,615,1618,Budget,4,Number,11921
Pacific Northwest,BLANK,Growth,IP Surgeries,Dec,6,FY19,1212,1520,Budget,4,Number,11921
Pacific Northwest,BLANK,Growth,Medicaid Payor Mix,Jul,1,FY19,16.45,16.68,Budget,4,Percent,11941
Pacific Northwest,BLANK,Growth,Medicaid Payor Mix,Aug,2,FY19,16.69,16.65,Budget,4,Percent,11942
Pacific Northwest,BLANK,Growth,Medicaid Payor Mix,Sep,3,FY19,16.4,16.66,Budget,4,Percent,11943
Pacific Northwest,BLANK,Growth,Medicaid Payor Mix,Oct,4,FY19,19.46,16.66,Budget,4,Percent,11944
Pacific Northwest,BLANK,Growth,Medicaid Payor Mix,Nov,5,FY19,19.76,16.64,Budget,4,Percent,11945
Pacific Northwest,BLANK,Growth,Medicaid Payor Mix,Dec,6,FY19,16.16,16.65,Budget,4,Percent,11946
Pacific Northwest,BLANK,Growth,Medicare Payor Mix,Jul,1,FY19,45.16,46.2,Budget,4,Percent,11915
Pacific Northwest,BLANK,Growth,Medicare Payor Mix,Aug,2,FY19,46.41,46.19,Budget,4,Percent,11948
Pacific Northwest,BLANK,Growth,Medicare Payor Mix,Sep,3,FY19,46.9,46.16,Budget,4,Percent,11949
Pacific Northwest,BLANK,Growth,Medicare Payor Mix,Oct,4,FY19,49.07,46.17,Budget,4,Percent,11950
Pacific Northwest,BLANK,Growth,Medicare Payor Mix,Nov,5,FY19,15.51,46.16,Budget,4,Percent,11951
Pacific Northwest,BLANK,Growth,Medicare Payor Mix,Dec,6,FY19,46.21,46.17,Budget,4,Percent,11952
Pacific Northwest,BLANK,Growth,OP Surgeries,Jul,1,FY19,1792,1720,Budget,4,Number,11953
Pacific Northwest,BLANK,Growth,OP Surgeries,Aug,2,FY19,1466,1909,Budget,4,Number,11954
Pacific Northwest,BLANK,Growth,OP Surgeries,Sep,3,FY19,1703,1714,Budget,4,Number,11955
Pacific Northwest,BLANK,Growth,OP Surgeries,Oct,4,FY19,2062,2058,Budget,4,Number,11956
Pacific Northwest,BLANK,Growth,OP Surgeries,Nov,5,FY19,2056,1883,Budget,4,Number,11957
Pacific Northwest,BLANK,Growth,OP Surgeries,Dec,6,FY19,1972,1789,Budget,4,Number,11958
Pacific Northwest,BLANK,Growth,Physician Visits,Jul,1,FY19,N/A,N/A,Budget,4,Number,11959
Pacific Northwest,BLANK,Growth,Physician Visits,Aug,2,FY19,N/A,N/A,Budget,4,Number,11960
Pacific Northwest,BLANK,Growth,Physician Visits,Sep,3,FY19,N/A,N/A,Budget,4,Number,11961
Pacific Northwest,BLANK,Growth,Physician Visits,Oct,4,FY19,N/A,N/A,Budget,4,Number,11962
Pacific Northwest,BLANK,Growth,Physician Visits,Nov,5,FY19,N/A,N/A,Budget,4,Number,11963
Pacific Northwest,BLANK,Growth,Physician Visits,Dec,6,FY19,N/A,N/A,Budget,4,Number,11964
Pacific Northwest,BLANK,Growth,Total ED Visits,Jul,1,FY19,109771,102199,Budget,4,Number,11965
Pacific Northwest,BLANK,Growth,Total ED Visits,Aug,2,FY19,116208,109449,Budget,4,Number,11966
Pacific Northwest,BLANK,Growth,Total ED Visits,Sep,3,FY19,108021,104485,Budget,4,Number,11967
Pacific Northwest,BLANK,Growth,Total ED Visits,Oct,4,FY19,117459,118021,Budget,4,Number,11968
Pacific Northwest,BLANK,Growth,Total ED Visits,Nov,5,FY19,117504,107619,Budget,4,Number,11969
Pacific Northwest,BLANK,Growth,Total ED Visits,Dec,6,FY19,112163,104492,Budget,4,Number,11970
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue Yield,Jul,1,FY19,16,16.48,Budget,5,Percent,11971
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue Yield,Aug,2,FY19,16.84,16.46,Budget,5,Percent,11972
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue Yield,Sep,3,FY19,16.56,16.44,Budget,5,Percent,11973
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue Yield,Oct,4,FY19,16.94,16.21,Budget,5,Percent,11974
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue Yield,Nov,5,FY19,16.16,16.42,Budget,5,Percent,11975
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue Yield,Dec,6,FY19,16.88,16.48,Budget,5,Percent,11976
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue/AA,Jul,1,FY19,15817,16581,Budget,5,Number,11977
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue/AA,Aug,2,FY19,16219,16550,Budget,5,Number,11978
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue/AA,Sep,3,FY19,16921,16517,Budget,5,Number,11979
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue/AA,Oct,4,FY19,16820,16609,Budget,5,Number,11980
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue/AA,Nov,5,FY19,16712,16495,Budget,5,Number,11981
Pacific Northwest,BLANK,Revenue,Net Patient Service Revenue/AA,Dec,6,FY19,16705,16480,Budget,5,Number,11982
Pacific Northwest,BLANK,Expense,FTEs per Adjusted Admission,Jul,1,FY19,0,0,Budget,6,Number,11983
Pacific Northwest,BLANK,Expense,FTEs per Adjusted Admission,Aug,2,FY19,0,0,Budget,6,Number,11984
Pacific Northwest,BLANK,Expense,FTEs per Adjusted Admission,Sep,3,FY19,0,0,Budget,6,Number,11985
Pacific Northwest,BLANK,Expense,FTEs per Adjusted Admission,Oct,4,FY19,0,0,Budget,6,Number,11986
Pacific Northwest,BLANK,Expense,FTEs per Adjusted Admission,Nov,5,FY19,0,0,Budget,6,Number,11987
Pacific Northwest,BLANK,Expense,FTEs per Adjusted Admission,Dec,6,FY19,0,0,Budget,6,Number,11988
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,1677,1720,Budget,6,Number,11989
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,703,721,Budget,6,Number,11990
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,1721,1716,Budget,6,Number,11991
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,778,721,Budget,6,Number,11992
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,717,698,Budget,6,Number,11993
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,1620,1645,Budget,6,Number,11994
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,791,720,Budget,6,Number,11995
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,106,1716,Budget,6,Number,11996
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,1777,1620,Budget,6,Number,11997
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,769,694,Budget,6,Number,11998
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,817,657,Budget,6,Number,11999
Pacific Northwest,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,1871,1550,Budget,6,Number,11600
Pacific Northwest,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Jul,1,FY19,TBD,TBD,Budget,6,Number,11601
Pacific Northwest,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Aug,2,FY19,TBD,TBD,Budget,6,Number,11602
Pacific Northwest,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Sep,3,FY19,TBD,TBD,Budget,6,Number,11603
Pacific Northwest,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Oct,4,FY19,TBD,TBD,Budget,6,Number,11604
Pacific Northwest,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Nov,5,FY19,TBD,TBD,Budget,6,Number,11605
Pacific Northwest,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Dec,6,FY19,TBD,TBD,Budget,6,Number,11606
Pacific Northwest,BLANK,Expense,Total Comp per Adjusted Admission,Jul,1,FY19,5764,6012,Budget,6,Number,11607
Pacific Northwest,BLANK,Expense,Total Comp per Adjusted Admission,Aug,2,FY19,5787,5904,Budget,6,Number,11608
Pacific Northwest,BLANK,Expense,Total Comp per Adjusted Admission,Sep,3,FY19,6148,5960,Budget,6,Number,11609
Pacific Northwest,BLANK,Expense,Total Comp per Adjusted Admission,Oct,4,FY19,5916,5794,Budget,6,Number,11610
Pacific Northwest,BLANK,Expense,Total Comp per Adjusted Admission,Nov,5,FY19,6008,5862,Budget,6,Number,11611
Pacific Northwest,BLANK,Expense,Total Comp per Adjusted Admission,Dec,6,FY19,6161,6054,Budget,6,Number,11612
Pacific Northwest,BLANK,Population,# Attributed Lives,Jul,1,FY19,TBD,TBD,Budget,7,Number,11613
Pacific Northwest,BLANK,Population,# Attributed Lives,Aug,2,FY19,TBD,TBD,Budget,7,Number,11614
Pacific Northwest,BLANK,Population,# Attributed Lives,Sep,3,FY19,TBD,TBD,Budget,7,Number,11615
Pacific Northwest,BLANK,Population,# Attributed Lives,Oct,4,FY19,TBD,TBD,Budget,7,Number,11616
Pacific Northwest,BLANK,Population,# Attributed Lives,Nov,5,FY19,TBD,TBD,Budget,7,Number,11617
Pacific Northwest,BLANK,Population,# Attributed Lives,Dec,6,FY19,TBD,TBD,Budget,7,Number,11618
Pacific Northwest,BLANK,Population,# Capitated Lives,Jul,1,FY19,TBD,TBD,Budget,7,Number,11619
Pacific Northwest,BLANK,Population,# Capitated Lives,Aug,2,FY19,TBD,TBD,Budget,7,Number,11616
Pacific Northwest,BLANK,Population,# Capitated Lives,Sep,3,FY19,TBD,TBD,Budget,7,Number,11616
Pacific Northwest,BLANK,Population,# Capitated Lives,Oct,4,FY19,TBD,TBD,Budget,7,Number,11616
Pacific Northwest,BLANK,Population,# Capitated Lives,Nov,5,FY19,TBD,TBD,Budget,7,Number,11616
Pacific Northwest,BLANK,Population,# Capitated Lives,Dec,6,FY19,TBD,TBD,Budget,7,Number,11617
Pacific Northwest,BLANK,Population,% Readmission w/in 20 Days All Payer,Jul,1,FY19,TBD,TBD,Budget,7,Number,11617
Pacific Northwest,BLANK,Population,% Readmission w/in 20 Days All Payer,Aug,2,FY19,TBD,TBD,Budget,7,Number,11617
Pacific Northwest,BLANK,Population,% Readmission w/in 20 Days All Payer,Sep,3,FY19,TBD,TBD,Budget,7,Number,11618
Pacific Northwest,BLANK,Population,% Readmission w/in 20 Days All Payer,Oct,4,FY19,TBD,TBD,Budget,7,Number,11619
Pacific Northwest,BLANK,Population,% Readmission w/in 20 Days All Payer,Nov,5,FY19,TBD,TBD,Budget,7,Number,11620
Pacific Northwest,BLANK,Population,% Readmission w/in 20 Days All Payer,Dec,6,FY19,TBD,TBD,Budget,7,Number,11620
Pacific Northwest,BLANK,Population,All Payor CMI,Jul,1,FY19,208.5,205.2,Budget,7,Number,11620
Pacific Northwest,BLANK,Population,All Payor CMI,Aug,2,FY19,205.15,206.12,Budget,7,Number,11620
Pacific Northwest,BLANK,Population,All Payor CMI,Sep,3,FY19,212.03,205.41,Budget,7,Number,11620
Pacific Northwest,BLANK,Population,All Payor CMI,Oct,4,FY19,219.53,204.75,Budget,7,Number,11621
Pacific Northwest,BLANK,Population,All Payor CMI,Nov,5,FY19,210.2,204.1,Budget,7,Number,11621
Pacific Northwest,BLANK,Population,All Payor CMI,Dec,6,FY19,215.88,320.19,Budget,7,Number,11621
Pacific Northwest,BLANK,Population,"Average ""All Payer"" LOS",Jul,1,FY19,443.04,461.01,Budget,7,Number,11615
Pacific Northwest,BLANK,Population,"Average ""All Payer"" LOS",Aug,2,FY19,451.44,460.58,Budget,7,Number,11621
Pacific Northwest,BLANK,Population,"Average ""All Payer"" LOS",Sep,3,FY19,463.91,460.78,Budget,7,Number,11621
Pacific Northwest,BLANK,Population,"Average ""All Payer"" LOS",Oct,4,FY19,468.51,463.12,Budget,7,Number,11621
Pacific Northwest,BLANK,Population,"Average ""All Payer"" LOS",Nov,5,FY19,456.63,459.75,Budget,7,Number,11641
Pacific Northwest,BLANK,Population,"Average ""All Payer"" LOS",Dec,6,FY19,480.55,461.01,Budget,7,Number,11642
Pacific Northwest,BLANK,Population,BD/Charity $,Jul,1,FY19,12111701,12091596,Budget,7,Number,11643
Pacific Northwest,BLANK,Population,BD/Charity $,Aug,2,FY19,18021944,11588203,Budget,7,Number,11644
Pacific Northwest,BLANK,Population,BD/Charity $,Sep,3,FY19,10620420,12021667,Budget,7,Number,11645
Pacific Northwest,BLANK,Population,BD/Charity $,Oct,4,FY19,12152006,15061910,Budget,7,Number,11646
Pacific Northwest,BLANK,Population,BD/Charity $,Nov,5,FY19,11819916,11551705,Budget,7,Number,11615
Pacific Northwest,BLANK,Population,BD/Charity $,Dec,6,FY19,11710015,12061866,Budget,7,Number,11648
Pacific Northwest,BLANK,Population,BD/Charity %,Jul,1,FY19,7.16,7.51,Budget,7,Percent,11649
Pacific Northwest,BLANK,Population,BD/Charity %,Aug,2,FY19,9.11,9.2,Budget,7,Percent,11650
Pacific Northwest,BLANK,Population,BD/Charity %,Sep,3,FY19,5.61,5.78,Budget,7,Percent,11651
Pacific Northwest,BLANK,Population,BD/Charity %,Oct,4,FY19,6.82,6.58,Budget,7,Percent,11652
Pacific Northwest,BLANK,Population,BD/Charity %,Nov,5,FY19,6.53,6.61,Budget,7,Percent,11653
Pacific Northwest,BLANK,Population,BD/Charity %,Dec,6,FY19,6.21,6.71,Budget,7,Percent,11654
Pacific Northwest,BLANK,Population,Observation Equivelant Days,Jul,1,FY19,2063,211116,Budget,7,Number,11655
Pacific Northwest,BLANK,Population,Observation Equivelant Days,Aug,2,FY19,2094,219617,Budget,7,Number,11656
Pacific Northwest,BLANK,Population,Observation Equivelant Days,Sep,3,FY19,1917,211116,Budget,7,Number,11657
Pacific Northwest,BLANK,Population,Observation Equivelant Days,Oct,4,FY19,2121,216154,Budget,7,Number,11658
Pacific Northwest,BLANK,Population,Observation Equivelant Days,Nov,5,FY19,1571,219555,Budget,7,Number,11659
Pacific Northwest,BLANK,Population,Observation Equivelant Days,Dec,6,FY19,1552,211116,Budget,7,Number,11660
Pacific Northwest,Hospital 59,Employee,Turnover Rate,Jul,1,FY19,TBD,TBD,Goal,1,Percent,11661
Pacific Northwest,Hospital 59,Employee,Turnover Rate,Aug,2,FY19,TBD,TBD,Goal,1,Percent,11662
Pacific Northwest,Hospital 59,Employee,Turnover Rate,Sep,3,FY19,TBD,TBD,Goal,1,Percent,11663
Pacific Northwest,Hospital 59,Employee,Turnover Rate,Oct,4,FY19,TBD,TBD,Goal,1,Percent,11664
Pacific Northwest,Hospital 59,Employee,Turnover Rate,Nov,5,FY19,TBD,TBD,Goal,1,Percent,11665
Pacific Northwest,Hospital 59,Employee,Turnover Rate,Dec,6,FY19,TBD,TBD,Goal,1,Percent,11666
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Patient Experience,Jul,1,FY19,TBD,TBD,Goal,2,Number,11667
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Patient Experience,Aug,2,FY19,TBD,TBD,Goal,2,Number,11668
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Patient Experience,Sep,3,FY19,TBD,TBD,Goal,2,Number,11669
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Patient Experience,Oct,4,FY19,TBD,TBD,Goal,2,Number,11670
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Patient Experience,Nov,5,FY19,TBD,TBD,Goal,2,Number,11671
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Patient Experience,Dec,6,FY19,TBD,TBD,Goal,2,Number,11672
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Quality,Jul,1,FY19,TBD,TBD,Goal,2,Number,11673
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Quality,Aug,2,FY19,TBD,TBD,Goal,2,Number,11674
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Quality,Sep,3,FY19,TBD,TBD,Goal,2,Number,11675
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Quality,Oct,4,FY19,TBD,TBD,Goal,2,Number,11676
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Quality,Nov,5,FY19,TBD,TBD,Goal,2,Number,11677
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Quality,Dec,6,FY19,TBD,TBD,Goal,2,Number,11678
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Safety,Jul,1,FY19,TBD,TBD,Goal,2,Number,11679
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Safety,Aug,2,FY19,TBD,TBD,Goal,2,Number,11680
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Safety,Sep,3,FY19,TBD,TBD,Goal,2,Number,11681
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Safety,Oct,4,FY19,TBD,TBD,Goal,2,Number,11682
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Safety,Nov,5,FY19,TBD,TBD,Goal,2,Number,11683
Pacific Northwest,Hospital 59,"Quality, Safety, Experience",Safety,Dec,6,FY19,TBD,TBD,Goal,2,Number,11684
Pacific Northwest,Hospital 59,Earnings,Operating Costs,Jul,1,FY19,11766116,8146517,Budget,3,Dollar,11685
Pacific Northwest,Hospital 59,Earnings,Operating Costs,Aug,2,FY19,11212116,9496175,Budget,3,Dollar,11686
Pacific Northwest,Hospital 59,Earnings,Operating Costs,Sep,3,FY19,12051920,8668749,Budget,3,Dollar,11687
Pacific Northwest,Hospital 59,Earnings,Operating Costs,Oct,4,FY19,11601991,11616903,Budget,3,Dollar,11688
Pacific Northwest,Hospital 59,Earnings,Operating Costs,Nov,5,FY19,11708211,10015045,Budget,3,Dollar,11689
Pacific Northwest,Hospital 59,Earnings,Operating Costs,Dec,6,FY19,11489209,8782079,Budget,3,Dollar,11690
Pacific Northwest,Hospital 59,Earnings,Operating Costs Margin,Jul,1,FY19,17.5,19.87,Budget,3,Percent,11691
Pacific Northwest,Hospital 59,Earnings,Operating Costs Margin,Aug,2,FY19,16.99,16.01,Budget,3,Percent,11692
Pacific Northwest,Hospital 59,Earnings,Operating Costs Margin,Sep,3,FY19,19.86,16.15,Budget,3,Percent,11693
Pacific Northwest,Hospital 59,Earnings,Operating Costs Margin,Oct,4,FY19,17.17,17.54,Budget,3,Percent,11694
Pacific Northwest,Hospital 59,Earnings,Operating Costs Margin,Nov,5,FY19,17.12,16.16,Budget,3,Percent,11695
Pacific Northwest,Hospital 59,Earnings,Operating Costs Margin,Dec,6,FY19,17.54,16.43,Budget,3,Percent,11696
Pacific Northwest,Hospital 59,Growth,Adjusted Admissions,Jul,1,FY19,1421,1601,Budget,4,Number,11697
Pacific Northwest,Hospital 59,Growth,Adjusted Admissions,Aug,2,FY19,1115,1716,Budget,4,Number,11698
Pacific Northwest,Hospital 59,Growth,Adjusted Admissions,Sep,3,FY19,1163,1601,Budget,4,Number,11699
Pacific Northwest,Hospital 59,Growth,Adjusted Admissions,Oct,4,FY19,1159,1764,Budget,4,Number,11600
Pacific Northwest,Hospital 59,Growth,Adjusted Admissions,Nov,5,FY19,1144,1716,Budget,4,Number,11601
Pacific Northwest,Hospital 59,Growth,Adjusted Admissions,Dec,6,FY19,1151,1601,Budget,4,Number,11602
Pacific Northwest,Hospital 59,Growth,Commercial Payor Mix,Jul,1,FY19,1.21,1.65,Budget,4,Percent,11603
